,File,Phoneme
7098,DR1FDAW0SA1,--
7099,DR1FDAW0SA1,--
7100,DR1FDAW0SA1,uh
7101,DR1FDAW0SA1,uh
7102,DR1FDAW0SA1,uh
7103,DR1FDAW0SA1,uh
7104,DR1FDAW0SA1,uh
7105,DR1FDAW0SA1,uh
7106,DR1FDAW0SA1,--
7107,DR1FDAW0SA1,--
7108,DR1FDAW0SA1,dcl
7109,DR1FDAW0SA1,dcl
7110,DR1FDAW0SA1,dcl
7111,DR1FDAW0SA1,dcl
7112,DR1FDAW0SA1,dcl
7113,DR1FDAW0SA1,dcl
7114,DR1FDAW0SA1,dcl
7115,DR1FDAW0SA1,--
7116,DR1FDAW0SA1,--
7117,DR1FDAW0SA1,--
7118,DR1FDAW0SA1,aa
7119,DR1FDAW0SA1,aa
7120,DR1FDAW0SA1,aa
7121,DR1FDAW0SA1,aa
7122,DR1FDAW0SA1,aa
7123,DR1FDAW0SA1,aa
7124,DR1FDAW0SA1,aa
7125,DR1FDAW0SA1,aa
7126,DR1FDAW0SA1,aa
7127,DR1FDAW0SA1,aa
7128,DR1FDAW0SA1,aa
7129,DR1FDAW0SA1,aa
7130,DR1FDAW0SA1,aa
7131,DR1FDAW0SA1,--
7132,DR1FDAW0SA1,--
7133,DR1FDAW0SA1,r
7134,DR1FDAW0SA1,r
7135,DR1FDAW0SA1,r
7136,DR1FDAW0SA1,r
7137,DR1FDAW0SA1,r
7138,DR1FDAW0SA1,r
7139,DR1FDAW0SA1,r
7140,DR1FDAW0SA1,--
7141,DR1FDAW0SA1,--
7142,DR1FDAW0SA1,kcl
7143,DR1FDAW0SA1,kcl
7144,DR1FDAW0SA1,kcl
7145,DR1FDAW0SA1,kcl
7146,DR1FDAW0SA1,kcl
7147,DR1FDAW0SA1,--
7148,DR1FDAW0SA1,--
7149,DR1FDAW0SA1,--
7150,DR1FDAW0SA1,--
7151,DR1FDAW0SA1,s
7152,DR1FDAW0SA1,s
7153,DR1FDAW0SA1,s
7154,DR1FDAW0SA1,s
7155,DR1FDAW0SA1,s
7156,DR1FDAW0SA1,s
7157,DR1FDAW0SA1,s
7158,DR1FDAW0SA1,s
7159,DR1FDAW0SA1,s
7160,DR1FDAW0SA1,s
7161,DR1FDAW0SA1,s
7162,DR1FDAW0SA1,s
7163,DR1FDAW0SA1,s
7164,DR1FDAW0SA1,s
7165,DR1FDAW0SA1,s
7166,DR1FDAW0SA1,s
7167,DR1FDAW0SA1,s
7168,DR1FDAW0SA1,s
7169,DR1FDAW0SA1,--
7170,DR1FDAW0SA1,--
7171,DR1FDAW0SA1,ux
7172,DR1FDAW0SA1,ux
7173,DR1FDAW0SA1,ux
7174,DR1FDAW0SA1,ux
7175,DR1FDAW0SA1,ux
7176,DR1FDAW0SA1,ux
7177,DR1FDAW0SA1,ux
7178,DR1FDAW0SA1,ux
7179,DR1FDAW0SA1,ux
7180,DR1FDAW0SA1,ux
7181,DR1FDAW0SA1,ux
7182,DR1FDAW0SA1,ux
7183,DR1FDAW0SA1,ux
7184,DR1FDAW0SA1,ux
7185,DR1FDAW0SA1,ux
7186,DR1FDAW0SA1,ux
7187,DR1FDAW0SA1,ux
7188,DR1FDAW0SA1,ux
7189,DR1FDAW0SA1,ux
7190,DR1FDAW0SA1,ux
7191,DR1FDAW0SA1,--
7192,DR1FDAW0SA1,--
7193,DR1FDAW0SA1,q
7194,DR1FDAW0SA1,q
7195,DR1FDAW0SA1,q
7196,DR1FDAW0SA1,q
7197,DR1FDAW0SA1,q
7198,DR1FDAW0SA1,--
7199,DR1FDAW0SA1,--
7200,DR1FDAW0SA1,en
7201,DR1FDAW0SA1,en
7202,DR1FDAW0SA1,en
7203,DR1FDAW0SA1,en
7204,DR1FDAW0SA1,en
7205,DR1FDAW0SA1,en
7206,DR1FDAW0SA1,en
7207,DR1FDAW0SA1,en
7208,DR1FDAW0SA1,en
7209,DR1FDAW0SA1,en
7210,DR1FDAW0SA1,--
7211,DR1FDAW0SA1,--
7212,DR1FDAW0SA1,gcl
7213,DR1FDAW0SA1,gcl
7214,DR1FDAW0SA1,gcl
7215,DR1FDAW0SA1,--
7216,DR1FDAW0SA1,--
7217,DR1FDAW0SA1,g
7218,DR1FDAW0SA1,g
7219,DR1FDAW0SA1,--
7220,DR1FDAW0SA1,--
7221,DR1FDAW0SA1,r
7222,DR1FDAW0SA1,r
7223,DR1FDAW0SA1,r
7224,DR1FDAW0SA1,r
7225,DR1FDAW0SA1,--
7226,DR1FDAW0SA1,--
7227,DR1FDAW0SA1,iy
7228,DR1FDAW0SA1,iy
7229,DR1FDAW0SA1,iy
7230,DR1FDAW0SA1,iy
7231,DR1FDAW0SA1,iy
7232,DR1FDAW0SA1,iy
7233,DR1FDAW0SA1,iy
7234,DR1FDAW0SA1,iy
7235,DR1FDAW0SA1,iy
7236,DR1FDAW0SA1,iy
7237,DR1FDAW0SA1,--
7238,DR1FDAW0SA1,--
7239,DR1FDAW0SA1,s
7240,DR1FDAW0SA1,s
7241,DR1FDAW0SA1,s
7242,DR1FDAW0SA1,s
7243,DR1FDAW0SA1,s
7244,DR1FDAW0SA1,s
7245,DR1FDAW0SA1,s
7246,DR1FDAW0SA1,s
7247,DR1FDAW0SA1,s
7248,DR1FDAW0SA1,s
7249,DR1FDAW0SA1,s
7250,DR1FDAW0SA1,s
7251,DR1FDAW0SA1,--
7252,DR1FDAW0SA1,--
7253,DR1FDAW0SA1,iy
7254,DR1FDAW0SA1,iy
7255,DR1FDAW0SA1,iy
7256,DR1FDAW0SA1,iy
7257,DR1FDAW0SA1,iy
7258,DR1FDAW0SA1,iy
7259,DR1FDAW0SA1,iy
7260,DR1FDAW0SA1,--
7261,DR1FDAW0SA1,--
7262,DR1FDAW0SA1,w
7263,DR1FDAW0SA1,w
7264,DR1FDAW0SA1,w
7265,DR1FDAW0SA1,w
7266,DR1FDAW0SA1,w
7267,DR1FDAW0SA1,w
7268,DR1FDAW0SA1,w
7269,DR1FDAW0SA1,w
7270,DR1FDAW0SA1,w
7271,DR1FDAW0SA1,w
7272,DR1FDAW0SA1,w
7273,DR1FDAW0SA1,w
7274,DR1FDAW0SA1,w
7275,DR1FDAW0SA1,w
7276,DR1FDAW0SA1,--
7277,DR1FDAW0SA1,--
7278,DR1FDAW0SA1,aa
7279,DR1FDAW0SA1,aa
7280,DR1FDAW0SA1,aa
7281,DR1FDAW0SA1,aa
7282,DR1FDAW0SA1,aa
7283,DR1FDAW0SA1,aa
7284,DR1FDAW0SA1,aa
7285,DR1FDAW0SA1,aa
7286,DR1FDAW0SA1,aa
7287,DR1FDAW0SA1,aa
7288,DR1FDAW0SA1,aa
7289,DR1FDAW0SA1,aa
7290,DR1FDAW0SA1,aa
7291,DR1FDAW0SA1,aa
7292,DR1FDAW0SA1,aa
7293,DR1FDAW0SA1,aa
7294,DR1FDAW0SA1,aa
7295,DR1FDAW0SA1,--
7296,DR1FDAW0SA1,--
7297,DR1FDAW0SA1,sh
7298,DR1FDAW0SA1,sh
7299,DR1FDAW0SA1,sh
7300,DR1FDAW0SA1,sh
7301,DR1FDAW0SA1,sh
7302,DR1FDAW0SA1,sh
7303,DR1FDAW0SA1,sh
7304,DR1FDAW0SA1,sh
7305,DR1FDAW0SA1,sh
7306,DR1FDAW0SA1,sh
7307,DR1FDAW0SA1,sh
7308,DR1FDAW0SA1,sh
7309,DR1FDAW0SA1,sh
7310,DR1FDAW0SA1,--
7311,DR1FDAW0SA1,--
7312,DR1FDAW0SA1,epi
7313,DR1FDAW0SA1,epi
7314,DR1FDAW0SA1,--
7315,DR1FDAW0SA1,--
7316,DR1FDAW0SA1,w
7317,DR1FDAW0SA1,w
7318,DR1FDAW0SA1,w
7319,DR1FDAW0SA1,w
7320,DR1FDAW0SA1,w
7321,DR1FDAW0SA1,--
7322,DR1FDAW0SA1,--
7323,DR1FDAW0SA1,aa
7324,DR1FDAW0SA1,aa
7325,DR1FDAW0SA1,aa
7326,DR1FDAW0SA1,aa
7327,DR1FDAW0SA1,aa
7328,DR1FDAW0SA1,aa
7329,DR1FDAW0SA1,aa
7330,DR1FDAW0SA1,aa
7331,DR1FDAW0SA1,aa
7332,DR1FDAW0SA1,aa
7333,DR1FDAW0SA1,aa
7334,DR1FDAW0SA1,aa
7335,DR1FDAW0SA1,aa
7336,DR1FDAW0SA1,--
7337,DR1FDAW0SA1,--
7338,DR1FDAW0SA1,dx
7339,DR1FDAW0SA1,--
7340,DR1FDAW0SA1,--
7341,DR1FDAW0SA1,axr
7342,DR1FDAW0SA1,axr
7343,DR1FDAW0SA1,axr
7344,DR1FDAW0SA1,axr
7345,DR1FDAW0SA1,axr
7346,DR1FDAW0SA1,axr
7347,DR1FDAW0SA1,axr
7348,DR1FDAW0SA1,axr
7349,DR1FDAW0SA1,axr
7350,DR1FDAW0SA1,axr
7351,DR1FDAW0SA1,axr
7352,DR1FDAW0SA1,--
7353,DR1FDAW0SA1,--
7354,DR1FDAW0SA1,q
7355,DR1FDAW0SA1,q
7356,DR1FDAW0SA1,q
7357,DR1FDAW0SA1,q
7358,DR1FDAW0SA1,q
7359,DR1FDAW0SA1,q
7360,DR1FDAW0SA1,q
7361,DR1FDAW0SA1,q
7362,DR1FDAW0SA1,q
7363,DR1FDAW0SA1,--
7364,DR1FDAW0SA1,--
7365,DR1FDAW0SA1,aa
7366,DR1FDAW0SA1,aa
7367,DR1FDAW0SA1,aa
7368,DR1FDAW0SA1,aa
7369,DR1FDAW0SA1,aa
7370,DR1FDAW0SA1,aa
7371,DR1FDAW0SA1,aa
7372,DR1FDAW0SA1,aa
7373,DR1FDAW0SA1,aa
7374,DR1FDAW0SA1,aa
7375,DR1FDAW0SA1,aa
7376,DR1FDAW0SA1,aa
7377,DR1FDAW0SA1,aa
7378,DR1FDAW0SA1,aa
7379,DR1FDAW0SA1,aa
7380,DR1FDAW0SA1,--
7381,DR1FDAW0SA1,--
7382,DR1FDAW0SA1,l
7383,DR1FDAW0SA1,l
7384,DR1FDAW0SA1,l
7385,DR1FDAW0SA1,l
7386,DR1FDAW0SA1,--
7387,DR1FDAW0SA1,--
7388,DR1FDAW0SA1,y
7389,DR1FDAW0SA1,y
7390,DR1FDAW0SA1,y
7391,DR1FDAW0SA1,y
7392,DR1FDAW0SA1,y
7393,DR1FDAW0SA1,y
7394,DR1FDAW0SA1,y
7395,DR1FDAW0SA1,y
7396,DR1FDAW0SA1,y
7397,DR1FDAW0SA1,y
7398,DR1FDAW0SA1,y
7399,DR1FDAW0SA1,--
7400,DR1FDAW0SA1,--
7401,DR1FDAW0SA1,ix
7402,DR1FDAW0SA1,ix
7403,DR1FDAW0SA1,ix
7404,DR1FDAW0SA1,ix
7405,DR1FDAW0SA1,ix
7406,DR1FDAW0SA1,ix
7407,DR1FDAW0SA1,ix
7408,DR1FDAW0SA1,--
7409,DR1FDAW0SA1,--
7410,DR1FDAW0SA1,axr
7411,DR1FDAW0SA1,axr
7412,DR1FDAW0SA1,axr
7413,DR1FDAW0SA1,axr
7414,DR1FDAW0SA1,axr
7415,DR1FDAW0SA1,axr
7416,DR1FDAW0SA1,axr
7417,DR1FDAW0SA1,axr
7418,DR1FDAW0SA1,axr
7419,DR1FDAW0SA1,axr
7420,DR1FDAW0SA1,--
7421,DR1FDAW0SA1,--
7422,DR1FDAW0SA1,h#
7423,DR1FDAW0SA1,h#
7424,DR1FDAW0SA1,h#
7425,DR1FDAW0SA1,h#
7426,DR1FDAW0SA1,h#
7427,DR1FDAW0SA1,h#
7428,DR1FDAW0SA1,h#
7429,DR1FDAW0SA1,h#
7430,DR1FDAW0SA1,h#
7431,DR1FDAW0SA1,h#
7432,DR1FDAW0SA1,h#
7433,DR1FDAW0SA1,h#
7434,DR1FDAW0SA1,h#
7435,DR1FDAW0SA1,h#
7436,DR1FDAW0SA1,h#
7437,DR1FDAW0SA1,h#
7438,DR1FDAW0SA1,h#
7439,DR1FDAW0SA1,--
7440,DR1FJSP0SX354,h#
7441,DR1FJSP0SX354,h#
7442,DR1FJSP0SX354,h#
7443,DR1FJSP0SX354,h#
7444,DR1FJSP0SX354,h#
7445,DR1FJSP0SX354,h#
7446,DR1FJSP0SX354,h#
7447,DR1FJSP0SX354,h#
7448,DR1FJSP0SX354,h#
7449,DR1FJSP0SX354,h#
7450,DR1FJSP0SX354,h#
7451,DR1FJSP0SX354,h#
7452,DR1FJSP0SX354,h#
7453,DR1FJSP0SX354,h#
7454,DR1FJSP0SX354,h#
7455,DR1FJSP0SX354,h#
7456,DR1FJSP0SX354,h#
7457,DR1FJSP0SX354,h#
7458,DR1FJSP0SX354,h#
7459,DR1FJSP0SX354,h#
7460,DR1FJSP0SX354,h#
7461,DR1FJSP0SX354,h#
7462,DR1FJSP0SX354,h#
7463,DR1FJSP0SX354,h#
7464,DR1FJSP0SX354,h#
7465,DR1FJSP0SX354,h#
7466,DR1FJSP0SX354,--
7467,DR1FJSP0SX354,--
7468,DR1FJSP0SX354,q
7469,DR1FJSP0SX354,--
7470,DR1FJSP0SX354,--
7471,DR1FJSP0SX354,ah
7472,DR1FJSP0SX354,ah
7473,DR1FJSP0SX354,ah
7474,DR1FJSP0SX354,ah
7475,DR1FJSP0SX354,--
7476,DR1FJSP0SX354,--
7477,DR1FJSP0SX354,l
7478,DR1FJSP0SX354,l
7479,DR1FJSP0SX354,l
7480,DR1FJSP0SX354,l
7481,DR1FJSP0SX354,l
7482,DR1FJSP0SX354,l
7483,DR1FJSP0SX354,--
7484,DR1FJSP0SX354,--
7485,DR1FJSP0SX354,oy
7486,DR1FJSP0SX354,oy
7487,DR1FJSP0SX354,oy
7488,DR1FJSP0SX354,oy
7489,DR1FJSP0SX354,oy
7490,DR1FJSP0SX354,oy
7491,DR1FJSP0SX354,oy
7492,DR1FJSP0SX354,oy
7493,DR1FJSP0SX354,oy
7494,DR1FJSP0SX354,oy
7495,DR1FJSP0SX354,oy
7496,DR1FJSP0SX354,oy
7497,DR1FJSP0SX354,oy
7498,DR1FJSP0SX354,oy
7499,DR1FJSP0SX354,oy
7500,DR1FJSP0SX354,oy
7501,DR1FJSP0SX354,oy
7502,DR1FJSP0SX354,--
7503,DR1FJSP0SX354,--
7504,DR1FJSP0SX354,y
7505,DR1FJSP0SX354,y
7506,DR1FJSP0SX354,y
7507,DR1FJSP0SX354,y
7508,DR1FJSP0SX354,y
7509,DR1FJSP0SX354,--
7510,DR1FJSP0SX354,--
7511,DR1FJSP0SX354,axr
7512,DR1FJSP0SX354,axr
7513,DR1FJSP0SX354,axr
7514,DR1FJSP0SX354,axr
7515,DR1FJSP0SX354,axr
7516,DR1FJSP0SX354,--
7517,DR1FJSP0SX354,--
7518,DR1FJSP0SX354,w
7519,DR1FJSP0SX354,w
7520,DR1FJSP0SX354,w
7521,DR1FJSP0SX354,w
7522,DR1FJSP0SX354,w
7523,DR1FJSP0SX354,w
7524,DR1FJSP0SX354,w
7525,DR1FJSP0SX354,w
7526,DR1FJSP0SX354,--
7527,DR1FJSP0SX354,--
7528,DR1FJSP0SX354,ax
7529,DR1FJSP0SX354,ax
7530,DR1FJSP0SX354,ax
7531,DR1FJSP0SX354,ax
7532,DR1FJSP0SX354,ax
7533,DR1FJSP0SX354,ax
7534,DR1FJSP0SX354,--
7535,DR1FJSP0SX354,--
7536,DR1FJSP0SX354,z
7537,DR1FJSP0SX354,z
7538,DR1FJSP0SX354,z
7539,DR1FJSP0SX354,z
7540,DR1FJSP0SX354,z
7541,DR1FJSP0SX354,z
7542,DR1FJSP0SX354,z
7543,DR1FJSP0SX354,--
7544,DR1FJSP0SX354,--
7545,DR1FJSP0SX354,ax
7546,DR1FJSP0SX354,ax
7547,DR1FJSP0SX354,ax
7548,DR1FJSP0SX354,ax
7549,DR1FJSP0SX354,ax
7550,DR1FJSP0SX354,--
7551,DR1FJSP0SX354,--
7552,DR1FJSP0SX354,pcl
7553,DR1FJSP0SX354,pcl
7554,DR1FJSP0SX354,pcl
7555,DR1FJSP0SX354,pcl
7556,DR1FJSP0SX354,pcl
7557,DR1FJSP0SX354,pcl
7558,DR1FJSP0SX354,--
7559,DR1FJSP0SX354,--
7560,DR1FJSP0SX354,p
7561,DR1FJSP0SX354,p
7562,DR1FJSP0SX354,p
7563,DR1FJSP0SX354,p
7564,DR1FJSP0SX354,p
7565,DR1FJSP0SX354,p
7566,DR1FJSP0SX354,p
7567,DR1FJSP0SX354,--
7568,DR1FJSP0SX354,--
7569,DR1FJSP0SX354,oy
7570,DR1FJSP0SX354,oy
7571,DR1FJSP0SX354,oy
7572,DR1FJSP0SX354,oy
7573,DR1FJSP0SX354,oy
7574,DR1FJSP0SX354,oy
7575,DR1FJSP0SX354,oy
7576,DR1FJSP0SX354,oy
7577,DR1FJSP0SX354,oy
7578,DR1FJSP0SX354,oy
7579,DR1FJSP0SX354,oy
7580,DR1FJSP0SX354,oy
7581,DR1FJSP0SX354,--
7582,DR1FJSP0SX354,--
7583,DR1FJSP0SX354,n
7584,DR1FJSP0SX354,n
7585,DR1FJSP0SX354,n
7586,DR1FJSP0SX354,--
7587,DR1FJSP0SX354,--
7588,DR1FJSP0SX354,ih
7589,DR1FJSP0SX354,ih
7590,DR1FJSP0SX354,ih
7591,DR1FJSP0SX354,ih
7592,DR1FJSP0SX354,ih
7593,DR1FJSP0SX354,ih
7594,DR1FJSP0SX354,ih
7595,DR1FJSP0SX354,--
7596,DR1FJSP0SX354,--
7597,DR1FJSP0SX354,dcl
7598,DR1FJSP0SX354,dcl
7599,DR1FJSP0SX354,dcl
7600,DR1FJSP0SX354,dcl
7601,DR1FJSP0SX354,dcl
7602,DR1FJSP0SX354,dcl
7603,DR1FJSP0SX354,dcl
7604,DR1FJSP0SX354,--
7605,DR1FJSP0SX354,--
7606,DR1FJSP0SX354,t
7607,DR1FJSP0SX354,t
7608,DR1FJSP0SX354,t
7609,DR1FJSP0SX354,t
7610,DR1FJSP0SX354,t
7611,DR1FJSP0SX354,t
7612,DR1FJSP0SX354,--
7613,DR1FJSP0SX354,--
7614,DR1FJSP0SX354,uw
7615,DR1FJSP0SX354,uw
7616,DR1FJSP0SX354,uw
7617,DR1FJSP0SX354,uw
7618,DR1FJSP0SX354,uw
7619,DR1FJSP0SX354,uw
7620,DR1FJSP0SX354,uw
7621,DR1FJSP0SX354,uw
7622,DR1FJSP0SX354,--
7623,DR1FJSP0SX354,--
7624,DR1FJSP0SX354,eh
7625,DR1FJSP0SX354,eh
7626,DR1FJSP0SX354,eh
7627,DR1FJSP0SX354,eh
7628,DR1FJSP0SX354,eh
7629,DR1FJSP0SX354,eh
7630,DR1FJSP0SX354,eh
7631,DR1FJSP0SX354,eh
7632,DR1FJSP0SX354,eh
7633,DR1FJSP0SX354,eh
7634,DR1FJSP0SX354,--
7635,DR1FJSP0SX354,--
7636,DR1FJSP0SX354,kcl
7637,DR1FJSP0SX354,kcl
7638,DR1FJSP0SX354,--
7639,DR1FJSP0SX354,--
7640,DR1FJSP0SX354,s
7641,DR1FJSP0SX354,s
7642,DR1FJSP0SX354,s
7643,DR1FJSP0SX354,s
7644,DR1FJSP0SX354,s
7645,DR1FJSP0SX354,s
7646,DR1FJSP0SX354,s
7647,DR1FJSP0SX354,--
7648,DR1FJSP0SX354,--
7649,DR1FJSP0SX354,ix
7650,DR1FJSP0SX354,--
7651,DR1FJSP0SX354,--
7652,DR1FJSP0SX354,kcl
7653,DR1FJSP0SX354,kcl
7654,DR1FJSP0SX354,kcl
7655,DR1FJSP0SX354,kcl
7656,DR1FJSP0SX354,kcl
7657,DR1FJSP0SX354,--
7658,DR1FJSP0SX354,--
7659,DR1FJSP0SX354,k
7660,DR1FJSP0SX354,k
7661,DR1FJSP0SX354,k
7662,DR1FJSP0SX354,k
7663,DR1FJSP0SX354,k
7664,DR1FJSP0SX354,k
7665,DR1FJSP0SX354,k
7666,DR1FJSP0SX354,k
7667,DR1FJSP0SX354,--
7668,DR1FJSP0SX354,--
7669,DR1FJSP0SX354,y
7670,DR1FJSP0SX354,y
7671,DR1FJSP0SX354,y
7672,DR1FJSP0SX354,--
7673,DR1FJSP0SX354,--
7674,DR1FJSP0SX354,ux
7675,DR1FJSP0SX354,ux
7676,DR1FJSP0SX354,ux
7677,DR1FJSP0SX354,ux
7678,DR1FJSP0SX354,ux
7679,DR1FJSP0SX354,ux
7680,DR1FJSP0SX354,ux
7681,DR1FJSP0SX354,ux
7682,DR1FJSP0SX354,--
7683,DR1FJSP0SX354,--
7684,DR1FJSP0SX354,tcl
7685,DR1FJSP0SX354,--
7686,DR1FJSP0SX354,--
7687,DR1FJSP0SX354,hh
7688,DR1FJSP0SX354,hh
7689,DR1FJSP0SX354,hh
7690,DR1FJSP0SX354,hh
7691,DR1FJSP0SX354,hh
7692,DR1FJSP0SX354,--
7693,DR1FJSP0SX354,--
7694,DR1FJSP0SX354,er
7695,DR1FJSP0SX354,er
7696,DR1FJSP0SX354,er
7697,DR1FJSP0SX354,er
7698,DR1FJSP0SX354,er
7699,DR1FJSP0SX354,er
7700,DR1FJSP0SX354,er
7701,DR1FJSP0SX354,er
7702,DR1FJSP0SX354,er
7703,DR1FJSP0SX354,er
7704,DR1FJSP0SX354,er
7705,DR1FJSP0SX354,er
7706,DR1FJSP0SX354,er
7707,DR1FJSP0SX354,--
7708,DR1FJSP0SX354,--
7709,DR1FJSP0SX354,w
7710,DR1FJSP0SX354,w
7711,DR1FJSP0SX354,w
7712,DR1FJSP0SX354,w
7713,DR1FJSP0SX354,w
7714,DR1FJSP0SX354,w
7715,DR1FJSP0SX354,w
7716,DR1FJSP0SX354,w
7717,DR1FJSP0SX354,w
7718,DR1FJSP0SX354,w
7719,DR1FJSP0SX354,w
7720,DR1FJSP0SX354,--
7721,DR1FJSP0SX354,--
7722,DR1FJSP0SX354,ih
7723,DR1FJSP0SX354,ih
7724,DR1FJSP0SX354,ih
7725,DR1FJSP0SX354,ih
7726,DR1FJSP0SX354,ih
7727,DR1FJSP0SX354,ih
7728,DR1FJSP0SX354,ih
7729,DR1FJSP0SX354,ih
7730,DR1FJSP0SX354,ih
7731,DR1FJSP0SX354,ih
7732,DR1FJSP0SX354,ih
7733,DR1FJSP0SX354,ih
7734,DR1FJSP0SX354,--
7735,DR1FJSP0SX354,--
7736,DR1FJSP0SX354,l
7737,DR1FJSP0SX354,l
7738,DR1FJSP0SX354,l
7739,DR1FJSP0SX354,l
7740,DR1FJSP0SX354,l
7741,DR1FJSP0SX354,l
7742,DR1FJSP0SX354,l
7743,DR1FJSP0SX354,l
7744,DR1FJSP0SX354,l
7745,DR1FJSP0SX354,l
7746,DR1FJSP0SX354,l
7747,DR1FJSP0SX354,--
7748,DR1FJSP0SX354,--
7749,DR1FJSP0SX354,h#
7750,DR1FJSP0SX354,h#
7751,DR1FJSP0SX354,h#
7752,DR1FJSP0SX354,h#
7753,DR1FJSP0SX354,h#
7754,DR1FJSP0SX354,h#
7755,DR1FJSP0SX354,h#
7756,DR1FJSP0SX354,h#
7757,DR1FJSP0SX354,h#
7758,DR1FJSP0SX354,h#
7759,DR1FJSP0SX354,h#
7760,DR1FJSP0SX354,h#
7761,DR1FJSP0SX354,h#
7762,DR1FJSP0SX354,h#
7763,DR1FJSP0SX354,h#
7764,DR1FJSP0SX354,h#
7765,DR1FJSP0SX354,h#
7766,DR1FJSP0SX354,h#
7767,DR1FJSP0SX354,h#
7768,DR1FJSP0SX354,h#
7769,DR1FJSP0SX354,h#
7770,DR1FJSP0SX354,h#
7771,DR1FJSP0SX354,h#
7772,DR1FJSP0SX354,h#
7773,DR1FJSP0SX354,h#
7774,DR1FJSP0SX354,h#
7775,DR1FJSP0SX354,h#
7776,DR1FJSP0SX354,h#
7777,DR1FJSP0SX354,h#
7778,DR1FJSP0SX354,h#
7779,DR1FJSP0SX354,h#
7780,DR1FJSP0SX354,--
7781,DR1FJSP0SX354,--
7782,DR1FETB0SI1778,h#
7783,DR1FETB0SI1778,h#
7784,DR1FETB0SI1778,h#
7785,DR1FETB0SI1778,h#
7786,DR1FETB0SI1778,h#
7787,DR1FETB0SI1778,h#
7788,DR1FETB0SI1778,h#
7789,DR1FETB0SI1778,h#
7790,DR1FETB0SI1778,h#
7791,DR1FETB0SI1778,h#
7792,DR1FETB0SI1778,h#
7793,DR1FETB0SI1778,h#
7794,DR1FETB0SI1778,h#
7795,DR1FETB0SI1778,h#
7796,DR1FETB0SI1778,h#
7797,DR1FETB0SI1778,h#
7798,DR1FETB0SI1778,--
7799,DR1FETB0SI1778,--
7800,DR1FETB0SI1778,w
7801,DR1FETB0SI1778,--
7802,DR1FETB0SI1778,--
7803,DR1FETB0SI1778,ih
7804,DR1FETB0SI1778,ih
7805,DR1FETB0SI1778,ih
7806,DR1FETB0SI1778,ih
7807,DR1FETB0SI1778,ih
7808,DR1FETB0SI1778,ih
7809,DR1FETB0SI1778,--
7810,DR1FETB0SI1778,--
7811,DR1FETB0SI1778,m
7812,DR1FETB0SI1778,m
7813,DR1FETB0SI1778,m
7814,DR1FETB0SI1778,m
7815,DR1FETB0SI1778,--
7816,DR1FETB0SI1778,--
7817,DR1FETB0SI1778,ih
7818,DR1FETB0SI1778,ih
7819,DR1FETB0SI1778,ih
7820,DR1FETB0SI1778,ih
7821,DR1FETB0SI1778,ih
7822,DR1FETB0SI1778,ih
7823,DR1FETB0SI1778,--
7824,DR1FETB0SI1778,--
7825,DR1FETB0SI1778,n
7826,DR1FETB0SI1778,n
7827,DR1FETB0SI1778,n
7828,DR1FETB0SI1778,n
7829,DR1FETB0SI1778,n
7830,DR1FETB0SI1778,n
7831,DR1FETB0SI1778,n
7832,DR1FETB0SI1778,--
7833,DR1FETB0SI1778,--
7834,DR1FETB0SI1778,dcl
7835,DR1FETB0SI1778,dcl
7836,DR1FETB0SI1778,--
7837,DR1FETB0SI1778,--
7838,DR1FETB0SI1778,d
7839,DR1FETB0SI1778,d
7840,DR1FETB0SI1778,d
7841,DR1FETB0SI1778,--
7842,DR1FETB0SI1778,--
7843,DR1FETB0SI1778,ih
7844,DR1FETB0SI1778,ih
7845,DR1FETB0SI1778,ih
7846,DR1FETB0SI1778,ih
7847,DR1FETB0SI1778,ih
7848,DR1FETB0SI1778,ih
7849,DR1FETB0SI1778,ih
7850,DR1FETB0SI1778,--
7851,DR1FETB0SI1778,--
7852,DR1FETB0SI1778,dcl
7853,DR1FETB0SI1778,--
7854,DR1FETB0SI1778,--
7855,DR1FETB0SI1778,en
7856,DR1FETB0SI1778,en
7857,DR1FETB0SI1778,en
7858,DR1FETB0SI1778,en
7859,DR1FETB0SI1778,en
7860,DR1FETB0SI1778,en
7861,DR1FETB0SI1778,en
7862,DR1FETB0SI1778,en
7863,DR1FETB0SI1778,en
7864,DR1FETB0SI1778,--
7865,DR1FETB0SI1778,--
7866,DR1FETB0SI1778,q
7867,DR1FETB0SI1778,q
7868,DR1FETB0SI1778,q
7869,DR1FETB0SI1778,q
7870,DR1FETB0SI1778,q
7871,DR1FETB0SI1778,q
7872,DR1FETB0SI1778,--
7873,DR1FETB0SI1778,--
7874,DR1FETB0SI1778,y
7875,DR1FETB0SI1778,y
7876,DR1FETB0SI1778,y
7877,DR1FETB0SI1778,y
7878,DR1FETB0SI1778,y
7879,DR1FETB0SI1778,y
7880,DR1FETB0SI1778,y
7881,DR1FETB0SI1778,y
7882,DR1FETB0SI1778,--
7883,DR1FETB0SI1778,--
7884,DR1FETB0SI1778,ux
7885,DR1FETB0SI1778,ux
7886,DR1FETB0SI1778,ux
7887,DR1FETB0SI1778,ux
7888,DR1FETB0SI1778,ux
7889,DR1FETB0SI1778,ux
7890,DR1FETB0SI1778,ux
7891,DR1FETB0SI1778,ux
7892,DR1FETB0SI1778,ux
7893,DR1FETB0SI1778,ux
